Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775384863,120,,Aggregated,69.300000,0.000000,14,22,30,39,130,270,420,490,1200,1400,1400,3882,0,14,50.23885754909278,3.6920580023434013,1427.2159910033224,4385.383565172591
1775384864,120,,Aggregated,68.600000,0.000000,14,21,30,39,130,260,420,490,1200,1400,1400,3947,0,14,49.702074621123145,3.6920580023434013,1427.2159910033224,4381.023562199139
1775384865,120,,Aggregated,69.400000,0.000000,14,21,30,38,130,260,420,490,1100,1400,1400,4012,0,14,49.07461986605427,3.6920580023434013,1427.2159910033224,4414.485792622134
1775384866,120,,Aggregated,67.700000,0.000000,13,21,29,37,120,260,420,490,1100,1400,1400,4083,0,13,48.409564407689786,3.6920580023434013,1427.2159910033224,4407.494244428117
1775384867,120,,Aggregated,68.700000,0.000000,13,21,29,36,120,260,410,490,1100,1400,1400,4160,0,13,47.78214325061666,3.6920580023434013,1427.2159910033224,4407.720432692307
1775384868,120,,Aggregated,68.100000,0.000000,13,21,29,36,110,260,410,490,1100,1400,1400,4225,0,13,47.33805558262269,3.6920580023434013,1427.2159910033224,4397.496094674556
1775384869,120,,Aggregated,68.700000,0.000000,13,20,28,35,110,250,410,490,1100,1400,1400,4287,0,13,46.820427129126706,3.6920580023434013,1427.2159910033224,4396.490086307441
1775384870,120,,Aggregated,69.100000,0.000000,13,20,28,35,110,250,410,480,1100,1400,1400,4354,0,13,46.24247217122565,3.6920580023434013,1427.2159910033224,4399.460955443271
1775384871,120,,Aggregated,68.300000,0.000000,13,20,28,34,100,250,410,480,1100,1400,1400,4432,0,13,45.65114095273107,3.6920580023434013,1427.2159910033224,4395.938853790613
1775384872,120,,Aggregated,69.400000,0.000000,13,20,27,34,100,240,410,470,1100,1400,1400,4501,0,13,45.15665087813493,3.6920580023434013,1427.2159910033224,4425.053765829815
1775384873,120,,Aggregated,68.800000,0.000000,13,19,27,33,97,240,410,470,1100,1400,1400,4557,0,13,44.72031890179972,3.6920580023434013,1427.2159910033224,4421.255870089972
1775384874,120,,Aggregated,70.300000,0.000000,13,19,27,33,94,230,410,470,1100,1400,1400,4630,0,13,44.30547054093213,3.6920580023434013,1427.2159910033224,4429.241900647949
1775384875,120,,Aggregated,68.600000,0.000000,13,20,28,34,95,230,400,470,1100,1400,1400,4694,0,13,44.44667458617931,3.6920580023434013,1427.2159910033224,4435.825521942906
1775384876,120,,Aggregated,69.100000,0.000000,13,20,28,34,92,230,400,470,1100,1400,1400,4764,0,13,44.16444927697834,3.6920580023434013,1427.2159910033224,4440.353064651554
1775384877,120,,Aggregated,68.300000,0.000000,13,20,28,34,91,230,400,470,1100,1400,1400,4834,0,13,43.73283695149266,3.6920580023434013,1427.2159910033224,4475.519031857675
1775384878,120,,Aggregated,67.600000,0.000000,13,20,28,34,90,230,390,470,1100,1400,1400,4914,0,13,43.475407140314225,3.6920580023434013,1427.2159910033224,4471.95522995523
1775384879,120,,Aggregated,68.100000,0.000000,13,20,27,33,88,230,390,470,1100,1400,1400,4977,0,13,43.05452912427808,3.6920580023434013,1427.2159910033224,4476.329716696805
1775384880,120,,Aggregated,67.600000,0.000000,13,20,27,33,86,220,390,470,1100,1400,1400,5052,0,13,42.570202924091646,3.6920580023434013,1427.2159910033224,4483.208828186856
1775384881,120,,Aggregated,69.700000,0.000000,13,20,27,33,84,220,390,470,1100,1400,1400,5112,0,13,42.27010173034926,3.6920580023434013,1427.2159910033224,4482.503912363068
1775384882,120,,Aggregated,69.700000,0.000000,13,20,27,33,83,220,390,470,1100,1400,1400,5192,0,13,41.925416603739784,3.6920580023434013,1427.2159910033224,4480.349768875192
1775384883,120,,Aggregated,68.100000,0.000000,13,20,27,33,81,220,390,470,1100,1400,1400,5267,0,13,41.68746822242892,3.6920580023434013,1427.2159910033224,4472.150560091133
1775384884,120,,Aggregated,68.100000,0.000000,13,20,27,33,80,210,390,470,1100,1400,1400,5332,0,13,41.41906810288919,3.6920580023434013,1427.2159910033224,4470.526444111028
1775384885,120,,Aggregated,69.000000,0.000000,13,20,27,33,77,210,390,470,1100,1400,1400,5393,0,13,41.12015973346838,3.6920580023434013,1427.2159910033224,4466.834785833488
1775384886,120,,Aggregated,69.600000,0.000000,13,20,27,33,76,210,380,470,1100,1400,1400,5463,0,13,40.83756581100449,3.6920580023434013,1427.2159910033224,4499.238879736408
1775384887,120,,Aggregated,70.400000,0.000000,13,20,27,32,75,210,380,460,1100,1400,1400,5521,0,13,40.54399594304521,3.6920580023434013,1427.2159910033224,4498.425285274407
1775384888,120,,Aggregated,69.300000,0.000000,13,20,27,33,75,210,380,460,1100,1400,1400,5597,0,13,40.59474739904669,3.6920580023434013,1427.2159910033224,4498.323923530463
1775384889,120,,Aggregated,69.300000,0.000000,13,20,27,33,76,200,380,460,1100,1400,1400,5668,0,13,40.46473623684499,3.6920580023434013,1427.2159910033224,4516.125441072689
1775384890,120,,Aggregated,68.300000,0.000000,13,20,28,33,76,200,370,460,1100,1400,1400,5723,0,13,40.42440111014621,3.6920580023434013,1427.2159910033224,4529.077406954395
1775384891,120,,Aggregated,69.800000,0.000000,13,21,28,34,80,200,370,460,1100,1400,1400,5793,0,13,40.9004146750152,3.6920580023434013,1427.2159910033224,4534.481788365269
1775384892,120,,Aggregated,67.100000,0.000000,13,21,28,34,80,200,370,450,1100,1400,1400,5857,0,13,40.76784929680925,3.6920580023434013,1427.2159910033224,4539.504183028855
1775384893,120,,Aggregated,67.600000,0.000000,14,21,28,35,78,200,370,450,1100,1400,1400,5921,0,14,40.62620251485038,3.6920580023434013,1427.2159910033224,4540.619827731802
1775384894,120,,Aggregated,66.800000,0.000000,14,21,28,34,77,190,360,450,1100,1400,1400,5994,0,14,40.395677517399484,3.6920580023434013,1427.2159910033224,4542.101601601602
1775384895,120,,Aggregated,66.500000,0.000000,14,21,28,35,76,190,350,450,1100,1400,1400,6055,0,14,40.214634452897265,3.6920580023434013,1427.2159910033224,4569.530140379851
1775384896,120,,Aggregated,64.900000,0.000000,14,21,28,34,75,190,350,450,1100,1400,1400,6127,0,14,39.93338138163306,3.6920580023434013,1427.2159910033224,4568.270605516566
1775384897,120,,Aggregated,65.900000,0.000000,14,21,28,34,74,190,350,450,1100,1400,1400,6191,0,14,39.72026712942389,3.6920580023434013,1427.2159910033224,4572.290098530124
1775384898,120,,Aggregated,66.300000,0.000000,14,21,29,35,74,180,350,450,1100,1400,1400,6256,0,14,39.67097048868762,3.6920580023434013,1427.2159910033224,4582.080562659847
1775384899,120,,Aggregated,66.100000,0.000000,14,21,28,34,74,180,350,440,1100,1400,1400,6333,0,14,39.36626703258626,3.6920580023434013,1427.2159910033224,4583.360018948366
1775384900,120,,Aggregated,66.700000,0.000000,14,21,28,34,73,180,350,440,1100,1400,1400,6385,0,14,39.19544925863485,3.6920580023434013,1427.2159910033224,4588.461080657792
1775384901,120,,Aggregated,64.400000,0.000000,14,21,28,34,71,180,350,440,1100,1400,1400,6462,0,14,38.99521901756148,3.6920580023434013,1427.2159910033224,4587.986536675951
1775384902,120,,Aggregated,66.300000,0.000000,14,21,28,34,70,180,350,440,1100,1400,1400,6519,0,14,38.75667252361761,3.6920580023434013,1427.2159910033224,4595.702561742599
1775384903,120,,Aggregated,65.800000,0.000000,14,21,28,34,70,170,350,440,1100,1400,1400,6585,0,14,38.52576770696723,3.6920580023434013,1427.2159910033224,4603.695216400911
1775384904,120,,Aggregated,66.600000,0.000000,13,21,28,33,69,170,350,440,1100,1400,1400,6647,0,13,38.259005172304725,3.6920580023434013,1427.2159910033224,4607.780352038513
1775384905,120,,Aggregated,65.000000,0.000000,13,21,28,33,68,170,340,440,1100,1400,1400,6718,0,13,37.95388477959175,3.6920580023434013,1427.2159910033224,4615.059690384043
