i,bplus_s,brute_s
3610,4.8389993025921285e-06,8.602200068708044e-05
3611,3.6969995562685654e-06,8.594199971412309e-05
3612,3.5470002330839634e-06,8.5541001681122e-05
3613,3.4960012271767482e-06,8.577199878345709e-05
3614,3.3460000850027427e-06,8.6231999375741e-05
3615,3.7669997254852206e-06,8.603200149082113e-05
3616,3.166000169585459e-06,9.18829991860548e-05
3617,3.4159984352299944e-06,9.31249996938277e-05
3618,3.857001502183266e-06,8.64529993123142e-05
3619,5.0600010581547394e-06,8.660299863549881e-05
3620,5.590000000665896e-06,8.496999907947611e-05
3621,3.607001417549327e-06,8.638300096208695e-05
3622,5.289999535307288e-06,8.653300028527156e-05
3623,5.180001608096063e-06,8.673299998918083e-05
3624,6.763000783394091e-06,8.633300058136228e-05
3625,6.082000254536979e-06,8.664400047564413e-05
3626,3.62599894287996e-06,8.647299910080619e-05
3627,3.706998541019857e-06,8.655300007376354e-05
3628,3.846998879453167e-06,9.196300015901215e-05
3629,3.6769997677765787e-06,8.664300003147218e-05
3630,7.493999873986468e-06,8.648299990454689e-05
3631,3.6969995562685654e-06,8.618199899501633e-05
3632,5.661000614054501e-06,8.653299846628215e-05
3633,5.501000487129204e-06,8.659299965074752e-05
3634,4.01800025429111e-06,8.646199967188295e-05
3635,3.9379992813337594e-06,8.66230002429802e-05
3636,3.826999090961181e-06,0.0001132930010498967
3637,3.5069988371105865e-06,0.00010562900024524424
3638,3.5969987948192284e-06,8.68440001795534e-05
3639,3.6769997677765787e-06,0.00010760300028778147
3640,1.1451000318629667e-05,8.724399958737195e-05
3641,4.818999514100142e-06,8.688399975653738e-05
3642,3.576000381144695e-06,8.693400013726205e-05
3643,3.206001565558836e-06,8.709400026418734e-05
3644,5.150001015863381e-06,8.689400056027807e-05
3645,4.80900052934885e-06,0.00011906500003533438
3646,7.655000445083715e-06,8.707399865670595e-05
3647,4.908999471808784e-06,8.708399946044665e-05
3648,3.896999260177836e-06,8.670299939694814e-05
3649,3.727000148501247e-06,9.236400001100264e-05
3650,3.917000867659226e-06,9.461800073040649e-05
3651,3.7980007618898526e-06,8.67039998411201e-05
3652,3.406999894650653e-06,8.669299859320745e-05
3653,5.770998541265726e-06,8.686399996804539e-05
3654,3.6559995351126418e-06,8.657299986225553e-05
3655,5.210000381339341e-06,8.651300049677957e-05
3656,5.691001206287183e-06,0.00010258399925078265
3657,5.440000677481294e-06,8.636299935460556e-05
3658,3.746999936993234e-06,8.652299948153086e-05
3659,7.022999852779321e-06,8.694399912201334e-05
3660,4.8389993025921285e-06,0.00010442599887028337
3661,5.17999978910666e-06,9.241400039172731e-05
3662,4.74900116387289e-06,0.00011319300028844737
3663,8.816999979899265e-06,9.61619989539031e-05
3664,3.295999704278074e-06,8.736400013731327e-05
3665,4.157998773735017e-06,8.719399920664728e-05
3666,1.3766000847681426e-05,9.984800090023782e-05
3667,3.576000381144695e-06,8.745499872020446e-05
3668,6.242000381462276e-06,9.710299855214544e-05
3669,3.6769997677765787e-06,8.751499990466982e-05
3670,5.080000846646726e-06,8.729399996809661e-05
3671,3.857001502183266e-06,0.00010458700126037002
3672,7.053000445012003e-06,8.791499931248836e-05
3673,3.6270012060413137e-06,8.748499931243714e-05
3674,3.838000338873826e-06,8.68440001795534e-05
3675,3.64600055036135e-06,8.751499990466982e-05
3676,3.5869998100679368e-06,8.711400005267933e-05
3677,1.1711999832186848e-05,8.674400123709347e-05
3678,4.948999048792757e-06,8.696399891050532e-05
3679,3.7369991332525387e-06,8.687400077178609e-05
3680,5.591000444837846e-06,8.640299893158954e-05
3681,3.656999979284592e-06,8.726399937586393e-05
3682,3.876999471685849e-06,0.00010137100071005989
3683,3.526998625602573e-06,8.75549994816538e-05
3684,3.7779991544084623e-06,8.740500015846919e-05
3685,4.980000085197389e-06,8.75449986779131e-05
3686,3.5369994293432683e-06,8.69230007083388e-05
3687,3.977998858317733e-06,8.683399937581271e-05
3688,7.404001735267229e-06,8.680400060256943e-05
3689,3.5159991966793314e-06,0.00010126100096385926
3690,6.752999979653396e-06,8.7164000433404e-05
3691,3.466999260126613e-06,8.702400009497069e-05
3692,3.897001079167239e-06,8.651300049677957e-05
3693,3.787001332966611e-06,9.270400005334523e-05
3694,3.597000613808632e-06,8.727400017960463e-05
3695,3.597000613808632e-06,8.712400085642003e-05
3696,3.4660006349440664e-06,8.72349992278032e-05
3697,3.256000127294101e-06,8.667299880471546e-05
3698,3.6870005715172738e-06,8.611200064478908e-05
3699,5.009998858440667e-06,9.783399946172722e-05
3700,3.50700065609999e-06,8.713399984117132e-05
3701,3.7370009522419423e-06,8.753499969316181e-05
3702,3.5460016079014167e-06,8.688399975653738e-05
3703,3.876999471685849e-06,8.562099901610054e-05
3704,9.667999620432965e-06,9.359599971503485e-05
3705,1.0488998668733984e-05,8.795500070846174e-05
3706,3.8070011214585975e-06,8.706399967195466e-05
3707,3.727000148501247e-06,8.758500007388648e-05
3708,3.5270004445919767e-06,8.7164000433404e-05
3709,5.109999619890004e-06,8.705499931238592e-05
3710,3.445999027462676e-06,8.707400047569536e-05
3711,3.56700002157595e-06,8.70040003064787e-05
3712,3.3060005080187693e-06,8.729500041226856e-05
3713,3.336999725433998e-06,8.737399912206456e-05
3714,3.2659991120453924e-06,8.7314001575578e-05
3715,3.7680001696571708e-06,9.253400094166864e-05
3716,4.708999767899513e-06,8.867700125847477e-05
3717,9.948000297299586e-06,8.743500075070187e-05
3718,3.5159991966793314e-06,8.736499876249582e-05
3719,3.927001671399921e-06,8.762499965087045e-05
3720,5.37999949301593e-06,8.717399941815529e-05
3721,3.967999873566441e-06,8.726399937586393e-05
3722,5.300000339047983e-06,8.732499918551184e-05
3723,3.946999640902504e-06,8.77050006238278e-05
3724,8.80699917615857e-06,8.76949998200871e-05
3725,4.7789999371161684e-06,8.783500015852042e-05
3726,4.829000317840837e-06,8.751499990466982e-05
3727,3.767001544474624e-06,0.0001232819995493628
3728,9.547999070491642e-06,8.845699994708411e-05
3729,6.421998477890156e-06,0.00010064900016004685
3730,3.6170004023006186e-06,0.00011147000077471603
3731,4.92899926030077e-06,9.899699944071472e-05
3732,3.5869998100679368e-06,8.803600030660164e-05
3733,6.683001629426144e-06,8.821600022201892e-05
3734,3.4859986044466496e-06,0.00010519800162001047
3735,5.150001015863381e-06,8.777500079304446e-05
3736,3.7070003600092605e-06,8.785600039118435e-05
3737,5.230000169831328e-06,0.00012959399828105234
3738,3.6969995562685654e-06,8.80860006873263e-05
3739,3.667000783025287e-06,8.813600106805097e-05
3740,3.4959994081873447e-06,8.84059991221875e-05
3741,5.118999979458749e-06,8.787600017967634e-05
3742,3.7669997254852206e-06,8.790600077190902e-05
3743,3.475999619695358e-06,0.00010318500062567182
3744,5.420000888989307e-06,8.856699969328474e-05
3745,5.6200005928985775e-06,8.861700007400941e-05
3746,3.818000550381839e-06,8.826600060274359e-05
3747,3.326000296510756e-06,9.40569989325013e-05
3748,3.50600021192804e-06,8.907800111046527e-05
3749,7.3640003392938524e-06,8.822600102575962e-05
3750,3.5470002330839634e-06,8.83960001374362e-05
3751,3.2869993447093293e-06,8.855700070853345e-05
3752,3.667000783025287e-06,8.827599958749488e-05
3753,4.980000085197389e-06,8.804600111034233e-05
3754,7.184000423876569e-06,8.796499969321303e-05
3755,3.5470002330839634e-06,8.774500020081177e-05
3756,4.5889992179581895e-06,8.860699927026872e-05
3757,6.9329998950706795e-06,8.768599946051836e-05
3758,3.295999704278074e-06,9.337600022263359e-05
3759,3.396000465727411e-06,8.924800022214185e-05
3760,3.4970016713486984e-06,8.860700108925812e-05
3761,3.4869990486185998e-06,8.783500015852042e-05
3762,3.7869995139772072e-06,8.86369998625014e-05
3763,3.8569996831938624e-06,8.899800013750792e-05
3764,4.900000931229442e-06,8.842699935485143e-05
3765,4.028001058031805e-06,8.905700087780133e-05
3766,3.757000740733929e-06,8.922799861466046e-05
3767,3.807999746641144e-06,8.898800115275662e-05
3768,4.27799932367634e-06,0.00010558899884927087
3769,3.9570004446431994e-06,9.393700020154938e-05
3770,5.5765000070095994e-05,8.963899927039165e-05
3771,4.368001100374386e-06,8.909800089895725e-05
3772,3.997000021627173e-06,8.88579997990746e-05
3773,3.347000529174693e-06,8.912799967220053e-05
3774,5.210000381339341e-06,8.926800001063384e-05
3775,7.754000762361102e-06,8.922899905883241e-05
3776,7.1930007834453136e-06,8.919799984141719e-05
3777,3.716999344760552e-06,8.904800051823258e-05
3778,3.646999175543897e-06,8.8786999185686e-05
3779,5.46000046597328e-06,8.931900083553046e-05
3780,3.64600055036135e-06,9.453799975744914e-05
3781,4.058001650264487e-06,9.745299939822871e-05
3782,3.6769997677765787e-06,8.854699990479276e-05
3783,3.6470009945333004e-06,8.889699893188663e-05
3784,3.896999260177836e-06,8.910799988370854e-05
3785,3.656999979284592e-06,8.930799958761781e-05
3786,7.143000402720645e-06,8.892699952411931e-05
3787,4.9889986257767305e-06,8.88579997990746e-05
3788,8.426000931649469e-06,8.905799950298388e-05
3789,5.149999196873978e-06,8.930800140660722e-05
3790,3.635999746620655e-06,8.903799971449189e-05
3791,3.4869990486185998e-06,9.702299939817749e-05
3792,3.336999725433998e-06,8.989900015876628e-05
3793,1.60509989655111e-05,8.908800009521656e-05
3794,5.039999450673349e-06,8.90280007297406e-05
3795,4.8389993025921285e-06,8.924800022214185e-05
3796,3.4269996831426397e-06,8.935899859352503e-05
3797,9.288000001106411e-06,8.963899927039165e-05
3798,4.958999852533452e-06,8.949899893195834e-05
3799,3.556999217835255e-06,8.934799916460179e-05
3800,3.376999302417971e-06,8.903799971449189e-05
3801,3.6470009945333004e-06,8.947899914346635e-05
3802,6.281001333263703e-06,9.472900092077907e-05
3803,3.5270004445919767e-06,9.304499872087035e-05
3804,3.5270004445919767e-06,8.988999979919754e-05
3805,4.8890015023062006e-06,8.962899846665096e-05
3806,4.237999746692367e-06,8.830699880491011e-05
3807,4.128000000491738e-06,8.980900020105764e-05
3808,3.847000698442571e-06,8.960900049714837e-05
3809,5.841000529471785e-06,8.93380001798505e-05
3810,5.280000550555997e-06,8.99499991646735e-05
3811,7.343998731812462e-06,8.940800034906715e-05
3812,3.7070003600092605e-06,9.023999882629141e-05
3813,6.913000106578693e-06,9.734400009620003e-05
3814,3.6459987313719466e-06,9.04099997569574e-05
3815,3.8070011214585975e-06,9.067099927051459e-05
3816,1.0771000233944505e-05,9.060100092028733e-05
3817,6.332000339170918e-06,9.04300013644388e-05
3818,3.426001057960093e-06,9.038000098371413e-05
3819,3.4460008464520797e-06,9.030000001075678e-05
3820,3.868000931106508e-06,9.032999878400005e-05
3821,3.7669997254852206e-06,9.071100066648796e-05
3822,3.6370001907926053e-06,9.050000153365545e-05
3823,3.846998879453167e-06,9.074099943973124e-05
3824,3.746999936993234e-06,0.00010131099952559453
3825,3.6470009945333004e-06,9.141300142800901e-05
3826,6.240999937290326e-06,9.08010006241966e-05
3827,8.726001397008076e-06,9.071100066648796e-05
3828,1.1260999599471688e-05,9.088099977816455e-05
3829,3.4959994081873447e-06,9.087100079341326e-05
3830,4.698998964158818e-06,9.076099922822323e-05
3831,4.739000360132195e-06,9.086200043384451e-05
3832,3.6170004023006186e-06,9.09610007511219e-05
3833,3.667000783025287e-06,9.11110000743065e-05
3834,6.222000592970289e-06,9.116100045503117e-05
3835,4.687999535235576e-06,0.00010807400030898862
3836,3.6869987525278702e-06,9.17329998628702e-05
3837,3.406999894650653e-06,9.148199933406431e-05
3838,3.4670010791160166e-06,9.113200030697044e-05
3839,4.74900116387289e-06,9.09710015548626e-05
3840,3.7070003600092605e-06,9.127200064540375e-05
3841,5.0199996621813625e-06,9.132200102612842e-05
3842,3.576000381144695e-06,9.169299846689682e-05
3843,4.468000042834319e-06,9.216299986292142e-05
3844,5.20000139658805e-06,9.128199963015504e-05
3845,3.5169996408512816e-06,0.00010223299977951683
3846,3.287001163698733e-06,9.626199971535243e-05
3847,3.195998942828737e-06,9.157199929177295e-05
3848,6.102000043028966e-06,9.124200005317107e-05
3849,7.97500069893431e-06,9.145200056082103e-05
3850,8.256000000983477e-06,9.137199958786368e-05
3851,5.249999958323315e-06,9.111200051847845e-05
3852,3.666000338853337e-06,9.117099943978246e-05
3853,9.298000804847106e-06,9.127199882641435e-05
3854,3.5260000004200265e-06,9.140200018009637e-05
3855,6.4420000853715464e-06,9.106200013775378e-05
3856,5.300000339047983e-06,9.795500045584049e-05
3857,3.7369991332525387e-06,9.103099910134915e-05
3858,3.746999936993234e-06,9.085100100492127e-05
3859,5.6200005928985775e-06,9.057100032805465e-05
3860,3.6969995562685654e-06,9.055100053956266e-05
3861,3.716999344760552e-06,9.098100053961389e-05
3862,7.634000212419778e-06,8.946900015871506e-05
3863,4.878998879576102e-06,8.957899990491569e-05
3864,3.6969995562685654e-06,9.10319995455211e-05
3865,3.7770005292259157e-06,9.107099867833313e-05
3866,3.6159999581286684e-06,9.09609989321325e-05
3867,3.7479985621757805e-06,9.886599946185015e-05
3868,3.7369991332525387e-06,9.129200043389574e-05
3869,5.270001565804705e-06,9.136199878412299e-05
3870,8.105000233626924e-06,9.105200115300249e-05
3871,3.897999704349786e-06,9.115200009546243e-05
3872,3.836999894701876e-06,9.138200039160438e-05
3873,3.817000106209889e-06,9.17430006666109e-05
3874,5.390000296756625e-06,9.127199882641435e-05
3875,3.917000867659226e-06,9.146299998974428e-05
3876,5.109999619890004e-06,9.150299956672825e-05
3877,4.909001290798187e-06,0.00010003899842558894
3878,3.4559998312033713e-06,9.707200115371961e-05
3879,5.089999831398018e-06,9.160300032817759e-05
3880,1.0169000233872794e-05,9.177299943985417e-05
3881,5.2699997468153015e-06,9.39070014283061e-05
3882,3.396000465727411e-06,9.854500058281701e-05
3883,3.416000254219398e-06,9.857599980023224e-05
3884,5.359999704523943e-06,9.885599865810946e-05
3885,4.818999514100142e-06,9.86459999694489e-05
3886,3.5869998100679368e-06,9.84050002443837e-05
3887,3.6470009945333004e-06,9.875600153463893e-05
3888,3.667000783025287e-06,0.00010727200060500763
3889,5.46000046597328e-06,9.859599958872423e-05
3890,5.259998943074606e-06,9.86459999694489e-05
3891,3.917999492841773e-06,9.838500045589171e-05
3892,3.4269996831426397e-06,9.379599941894412e-05
3893,3.4269996831426397e-06,9.243499880540185e-05
3894,7.795000783517025e-06,9.194299855153076e-05
3895,6.772999768145382e-06,9.210400094161741e-05
3896,7.4739982665050775e-06,9.174299884762149e-05
3897,3.6969995562685654e-06,9.230400064552668e-05
3898,3.956998625653796e-06,0.00010030900011770427
3899,4.6889999794075266e-06,9.247399975720327e-05
3900,7.112999810487963e-06,9.264500113204122e-05
3901,3.776998710236512e-06,9.279499863623641e-05
3902,3.6069995985599235e-06,9.250400034943596e-05
3903,3.876999471685849e-06,9.271400085708592e-05
3904,3.776998710236512e-06,9.271499948226847e-05
3905,3.7170011637499556e-06,9.245399996871129e-05
3906,1.330499981122557e-05,9.101099931285717e-05
3907,3.746999936993234e-06,9.215299905918073e-05
3908,4.9600002967054024e-06,9.207400034938473e-05
3909,5.1200004236306995e-06,0.00010107100024470128
3910,3.917000867659226e-06,9.230399882653728e-05
3911,3.727000148501247e-06,9.231399963027798e-05
3912,3.545999788912013e-06,9.237399899575394e-05
3913,5.289999535307288e-06,9.262499952455983e-05
3914,3.838000338873826e-06,9.261500053980853e-05
3915,3.827999535133131e-06,9.203399895341136e-05
3916,3.496999852359295e-06,9.18929999897955e-05
3917,5.339999916031957e-06,9.234400022251066e-05
3918,3.817000106209889e-06,9.271500130125787e-05
3919,6.6230004449607804e-06,0.00010540800030867103
3920,6.792000931454822e-06,9.379699986311607e-05
3921,7.554001058451831e-06,0.0001029940012813313
3922,7.063001248752698e-06,9.268400026485324e-05
3923,5.249999958323315e-06,9.255500117433257e-05
3924,5.449999662232585e-06,9.286500062444247e-05
3925,5.170000804355368e-06,9.262499952455983e-05
3926,5.669999154633842e-06,9.21340015338501e-05
3927,3.716999344760552e-06,0.00010402599946246482
3928,5.158999556442723e-06,0.00010309500066796318
3929,3.5360008041607216e-06,0.00010724200001277495
3930,3.646999175543897e-06,9.346600018034223e-05
3931,3.5869998100679368e-06,9.273499927076045e-05
3932,4.888999683316797e-06,9.288500041293446e-05
3933,3.656999979284592e-06,0.0001037559995893389
3934,3.4570002753753215e-06,0.00010131100134458393
3935,6.6230004449607804e-06,9.297600081481505e-05
3936,3.4570002753753215e-06,9.286500062444247e-05
3937,5.138999767950736e-06,9.278499965148512e-05
3938,6.611999197048135e-06,0.00010142100109078456
3939,3.62699938705191e-06,0.00010317400119674858
3940,4.117999196751043e-06,9.76939991232939e-05
3941,3.6069995985599235e-06,9.342600060335826e-05
3942,3.727000148501247e-06,9.295499876316171e-05
3943,7.234000804601237e-06,9.283500003220979e-05
3944,5.380001312005334e-06,9.295500058215111e-05
3945,3.6170004023006186e-06,9.319499986304436e-05
3946,5.219999366090633e-06,9.269399924960453e-05
3947,4.248000550433062e-06,9.294499977841042e-05
3948,3.817000106209889e-06,9.333599882666022e-05
3949,3.7269983295118436e-06,9.299500015913509e-05
3950,3.7770005292259157e-06,0.00010600000132399146
3951,3.5869998100679368e-06,9.344599857286084e-05
3952,3.857001502183266e-06,9.309500092058443e-05
3953,9.238001439371146e-06,9.33559986151522e-05
3954,5.109000994707458e-06,9.377600144944154e-05
